3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca X ||| field … ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca za3 ||| field Za-nēr ;
3 GAN 3ta ||| 3 bur3 surface area at 3 each ,
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca zalaga ||| field Flash ;
luninura engar ||| Lu-Ninura , the plowman ;
3 GAN 3ta ||| 3 bur3 surface area at 3 each ,
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca giapinkura ||| field Gi-apin-kuřa ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 eše3 3 iku surface area at 3 less 3 each ,
cebi 3 gur ||| its barley : <46 gur> ;
aca amarsuencarakiag ||| field Amar-Suen-Šara-kiag ;
carakam engar ||| Šarakam , the plowman ;
3 gur ||| 3 gur ,
urama ||| Ur-amma ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ,
cunigin 3 GAN 3ta ||| total : 3 bur3 3 iku surface area at 3 each ;
cunigin 3 GAN 3ta ||| total : <10 bur3> 3/4! iku surface area at 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 eše3 3 iku surface area at 3 less 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 less 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN aca bala 3 la 3ta ||| total : 3 eše3 3 iku surface area , field of the bala , at 3 less 3 each ;
cunigin 3 GAN aca bala 3ta ||| total : 3 eše3 surface area , field of the bala , at 3 each ;
cunigin cebi 3 gur ||| total , its barley : 3 gur 3 ban2 ;
cunigin zizbi 3 gur ||| total , its emmer : 3 gur 3 barig ;
cunigin gigbi 3 gur ||| total , its wheat : 3 gur 3 barig 3 ban2 ;
nubandagu urama ||| oxen manager : Ur-amma ,
ugula urgepar ||| foreman : Ur-gepar ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca akicah ||| field Akišaḫ ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca X ||| field … ;
ginamu engar ||| Ginamu , the plowman ;
3 GAN 3 la 3ta ||| 3 eše3 3 iku surface area at 3 less 3 each ,
3 GAN 3 la 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 less 3 each ,
zizbi 3 gur ||| its emmer : 3 gur ;
aca ukunuti ||| field Ukunuti ;
3 GAN 3 la 3ta ||| 3 bur3 3 iku surface area at 3 less 3 each ,
3 GAN 3ta ||| 3 bur3 3 iku surface area at 3 each ,
caba aca bala 3 GAN 3 la 3ta igal ||| therein , field of bala : 3 iku surface area at 3 less 3 , being ;
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca ugurtur ||| field Ugurtur ;
cakuge engar ||| Šakuge , the plowman ;
3 GAN 3ta ||| 3 bur3 surface area at 3 each ,
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca durbartab ||| field Hillock-of-Urbartab ;
lugina engar ||| Lu2-gina , the plowman ;
3 GAN 3ta ||| 3 bur3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca akicah ||| field Akišaḫ ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca dukici ||| field Hillock-of-acacia ;
caramah engar ||| Šara-amaḫ , the plowman ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
3 GAN 3ta ||| 3 bur3 surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 ban2 ;
aca dugecika ||| field Hillock-of-plantoil ;
3 GAN 3ta ||| 3 bur3 surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 eše3 3 iku surface area at 3 less 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca carahuma ||| field Šaraḫuma ;
urguedina engar ||| Ur-gu’edina , the plowman ;
3 ce gur ||| 3 gur barley ,
lugalitida ||| Lugal-itida ;
3 gur urgepar ||| 3 gur , Ur-gepar ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 eše3 3 iku surface area at 3 less 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 less 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 iku surface area at 3 each ;
cunigin 3 GAN aca bala 3 la 3ta ||| total : 3 iku surface area , field of the bala , at 3 less 3 each ;
cunigin cebi 3 gur ||| total , its barley : 3 gur 3 ban2 ;
cunigin zizbi 3 gur ||| total , its emmer : 3 gur ;
nubandagu lugalitida ||| oxen manager : Lugal-itida ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 X X sila gur ||| its barley : 3 gur … ;
aca X ||| field … ;
3 GAN 3ta ||| 3 eše3 surface area at 3 each ,
3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
cebi 3 X gur ||| its barley : 3 gur … ;
aca za3 ||| field Za-nēr ;
3 GAN 3ta ||| 3 bur3 3 iku surface area at 3 each ,
3 GAN 3ta ||| 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca zalaga ||| field Flash ;
abamu engar ||| Abbamu , the plowman ;
3 GAN 3ta ||| 3 bur3 surface area at 3 each ,
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca giapinkura ||| field Gi-apin-kuřa ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 eše3 3 iku surface area at 3 less 3 each ,
cebi ||| its barley : 3 ;
aca amarsuencarakiag ||| field Amar-Suen-Šara-kiag ;
nigurum engar ||| Nigurum , the plowman ;
3 GAN 3 la 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 less 3 each ,
3 GAN 3ta ||| 3 bur3 3 eše3 surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca latur ||| field Latur ;
3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig 3 ban2 ;
aca puauz ||| field Pu’a’uz ;
urmes engar ||| Ur-mes , the plowman ;
3 GAN 3 la 3ta ||| 3 bur3 3 iku surface area at 3 less 3 each ,
3 GAN 3ta ||| 3 bur3 surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca latur ||| field Latur ;
3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca lugal ||| field King ;
urdumuzida engar ||| Ur-Dumuzida , the plowman ;
3 GAN 3ta ||| 3 bur3 3 eše3 surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 less 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca icum ||| field Išum ;
3 GAN 3ta ||| 3 bur3 surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 eše3 3 iku surface area at 3 less 3 each ,
cebi ||| its barley : 3 ;
aca kaGAN ||| field Ka-GAN ;
lugalnirgal engar ||| Lugal-nirgal , the plowman ;
3 gur lutu ||| 3 gur , Lu-Utu ;
3 gur urani ||| 3 gur , Urrani ;
3 gur dadumu ||| 3 gur 3 barig , Dadumu ;
3 gur inimanizi ||| 3 gur 3 barig 3 ban2 , Inimanizi ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ,
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 eše3 3 iku surface area at 3 less 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 bur3 3 iku surface area at 3 less 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 iku surface area at 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 surface area at 3 each ;
cunigin cebi 3 gur ||| total , its barley : 3 gur 3 barig 3 ban2 ;
nubandagu urani ||| oxen manager : Urrani ,
ugula lutu ||| foreman : Lu-Utu ;
3 GAN 3ta ||| 3 bur3 surface area at 3 each ,
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 sila gur ||| its barley : 3 gur 3 barig 3 ban2 3 sila3 ;
aca giapinkura ||| field Gi-apin-kuřa ;
3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca akicah ||| field Akišaḫ ;
lutu engar ||| Lu-Utu , the plowman ;
3 GAN 3ta ||| 3 bur3 surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 less 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
zizbi 3 gur ||| its emmer : 3 gur ;
aca latur ||| field Latur ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca dukici ||| field Hillock-of-acacia ;
inimcara engar dumu urgigir ||| Inim-Šara , the plowman , son of Ur-gigir ;
3 GAN 3ta ||| 3 bur3 3 eše3 surface area at 3 each ,
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca durbartab ||| field Hillock-of-Urbartab ;
3 GAN 3ta ||| 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca puauz ||| field Pu’a’uz ;
lugalmagure ||| Lugal-magure ;
3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 bur3 3 eše3 surface area at 3 less 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca icum ||| field Išum ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca dugecika ||| field Hillock-of-plantoil ;
urdumuzida engar ||| Ur-Dumuzida , the plowman ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
3 GAN 3ta ||| 3 bur3u surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca dugecika ||| field Hillock-of-plantoil ;
3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca lugal ||| field King ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca X ||| field … ;
luinanna engar ||| Lu-Inanna , the plowman ;
3 gur ||| 3 gur 3 barig ,
luduga ||| Lu-duga ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 surface area at 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 bur3 3 iku surface area at 3 less 3 each ;
cunigin 3 GAN 3ta ||| total : 3 eše3 3 iku surface area at 3 each ;
cunigin cebi 3 sila gur ||| total , its barley : 3 gur 3 barig 3 ban2 3 sila3 ;
cunigin zizbi 3 gur ||| total , its emmer : 3 gur ;
nubandagu luduga ||| oxen manager : Lu-duga ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 bur3 3 iku surface area at 3 less 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig 3 ban2 ;
aca lamah ||| field Lamaḫ ;
lugalhegal engar ||| Lugal-ḫegal , the plowman ;
3 GAN 3 la 3ta ||| 3 bur3 surface area at 3 less 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca lamah ||| field Lamaḫ ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca akicah ||| field Akišaḫ ;
luduga engar ||| Lu-duga , the plowman ;
3 GAN 3ta ||| 3 bur3 3 iku surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 bur3 3 iku surface area at 3 less 3 each ,
zizbi 3 gur ||| its emmer : 3 gur ;
aca ukunuti ||| field Ukunuti ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 eše3 surface area at 3 less 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca amarsuencarakiag ||| field Amar-Suen-Šara-kiag ;
ARADcara engar ||| ARAD-Šara , the plowman ;
3 GAN 3ta ||| 3 bur3 surface area at 3 each ,
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca zalaga ||| field Flash ;
3 GAN 3ta ||| 3 bur3 3 eše3 surface area at 3 each ,
3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca za3 ||| field Za-nēr ;
silasig engar ||| Silasig , the plowman ;
3 GAN 3 la 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 less 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca usa dumu lugal ||| field bordering on Prince ;
3 GAN 3ta ||| 3 eše3 surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 eše3 3 iku surface area at 3 less 3 each ,
cebi ||| its barley : 3 ;
aca kaGAN durbartab ||| field KaGAN of Hillock-of-Urbartab ;
uremah engar ||| Ur-emaḫ , the plowman ;
cunigin 3 GAN 3ta ||| total : 3 bur3 surface area at 3 each ,
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3ta ||| total : 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 less 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 bur3 3 iku surface area at 3 less 3 each ;
cunigin cebi 3 gur ||| total , its barley : 3 gur 3 barig 3 ban2 ;
cunigin zizbi 3 gur ||| total , its emmer : 3 gur ;
nubandagu urcita ||| oxen manager : Ur-šita ,
ugula urculpae ||| foreman : Ur-Šulpa’e ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca carahuma ||| field Šarahuma ;
3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 bur3 surface area at 3 less 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca amarsuencarakiag ||| field Amar-Suen-Šara-kiag ;
nigdupae engar ||| Nigdupa’e , the plowman ;
3 GAN 3 la 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 less 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca carahuma ||| field Šarahuma ;
3 GAN 3ta ||| 3 bur3 3 eše3 surface area at 3 each ,
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca dugecika ||| field Hillock-of-Urbartab ;
carazida engar ||| Šara-zida , the plowman ;
3 GAN 3ta ||| 3 bur3 surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 eše3 3 iku surface area at 3 less 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca giapinkura ||| field Gi-apin-kuřa ;
urdamu engar ||| Ur-Damu , the plowman ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca carahuma ||| field Šaraḫuma ;
3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
3 GAN 3ta ||| 3 eše3 surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca za3 ||| field Za-nēr ;
cecani engar ||| Šešani , the plowman ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca lamah ||| field Lamaḫ ;
3 GAN 3 la 3ta ||| 3 bur3 3 eše3 surface area at 3 less 3 each ,
3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca latur ||| field Latur ;
cecani engar dumu iribare ||| Šešani , the plowman , son of Iribare ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca durbartab ||| field Hillock-of-Urbartab ;
3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 eše3 surface area at 3 less 3 each ,
zizbi 3 gur ||| its emmer : 3 gur 3 barig ;
aca ukunuti ||| field Ukunuti ;
3 GAN 3ta ||| 3 eše3 3 iku surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca usa dumu lugal ||| field bordering on Prince ;
3 GAN 3ta ||| 3 eše3 surface area at 3 each ,
3 GAN 3ta ||| 3 bur3 3 eše3 surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca zalaga ||| field Flash ;
uremah engar ||| Ur-emaḫ , the plowman ;
3 gur urculpae ||| 3 gur , Ur-Šulpa’e ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 iku surface area at 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 bur3 3 iku surface area at 3 less 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 bur3 surface area at 3 less 3 each ;
cunigin 3 GAN 3ta ||| total : 3 eše3 3 iku surface area at 3 each ;
cunigin cebi 3 gur ||| total , its barley : 3 gur 3 barig ;
cunigin zizbi 3 gur ||| total , its emmer : 3 gur 3 barig ;
nubandagu urculpae ||| oxen manager : Ur-Šulpa’e ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area at 3 each ,
3 GAN 3 la 3ta ||| 3 bur3 surface area at 3 less 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca lugal ||| field King ;
3 GAN 3ta ||| 3 bur3 surface area at 3 each ,
cebi 3 gur ||| its barley : 3 gur ;
aca durbartab ||| field Hillock-of-Urbartab ;
eradan engar ||| Erra-dan , the plowman ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area , 3 each ;
3 GAN 3 la 3ta ||| 3 bur3 surface area , 3 les 3 each ;
cebi 3 gur ||| its barley : 3 gur 3 ban2 ;
aca lugal ||| field King ;
3 GAN 3ta ||| 3 bur3 3 eše3 3 iku surface area , 3 each ;
cebi 3 gur ||| its barley : 3 gur 3 barig ;
aca durbartab ||| field Hillock-of-Urbartab ;
X engar ||| …la , the plowman ;
3 gur ||| 3 gur
caninga ||| Ša-ninga ,
cunigin 3 GAN 3ta ||| total : 3 bur3 surface area at 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 bur3 surface area at 3 less 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 bur3 surface area at 3 less 3 each ;
cunigin cebi 3 gur ||| total , its barley : 3 gur 3 barig 3 ban2 ;
ugula caninga ||| foreman : Ša-ninga ,
GANgu ||| plow-domain ;
3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cebi 3 gur ||| its barley : 3 gur ;
aca akicah ||| field Akišaḫ ;
lukala engar ||| Lukalla , the plowman ;
nubandagu lugalazida ||| oxen manager : Lugal-azida ;
gu gula ||| oxen of Gula ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 iku surface area at 3 each ,
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3ta ||| total : 3 šar2 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 bur3 3 iku surface area at 3 less 3 each ;
cunigin 3 GAN 3 la 3ta ||| total : 3 šar2 3 bur3 3 eše3 3 iku surface area at 3 less 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 eše3 3 iku surface area at 3 each ;
cunigin 3 GAN 3ta ||| total : 3 bur3 3 iku surface area at 3 each ;
cunigin 3 GAN aca bala 3ta ||| total : 3 eše3 surface area , field of bala , at 3 each ;
cunigin 3 GAN aca bala 3 la 3ta ||| total : 3 eše3 3 iku surface area , field of bala , at 3 less 3 each ;
cunigin 3 GAN aca bala 3 la 3ta ||| total : 3 iku surface area , field of bala , at 3 less 3 each ;
cunigin cebi 3 guru 3 sila gur ||| total , its barley : 3 silo 3 gur 3 barig 3 ban2 3 sila3 ;
cunigin zizbi 3 sila gur ||| total , its emmer : 3 gur 3 barig 3 sila3 ;
cunigin gigbi 3 sila gur ||| total , its wheat : 3 gur 3 barig 3 ban2 3 sila3 ;
niginba 3 GAN ||| grand total : 3 šar2 3 bur3 3 iku surface area ;
niginba cebi 3 guru 3 sila gur ||| grand total , its barley : 3 silo 3 gur 3 barig 3 ban2 3 sila3 ;
ce gecea ||| grain , threshed ;
GAN kabduga ||| surface areas , inspected ,
daumma ||| in Da-Umma ,
giri luculgira ||| via Lu-Šulgira
mu ibisuen lugale simurum muhul ||| year : “ Ibbi-Suen , the king , Simurrum destroyed . ”
pisanduba ||| Basket-of-tablets
di tila ||| xxx
lucara ||| xxx
luebgal ||| xxx
ludingira ||| xxx
urictaran ||| xxx
dikubime ||| xxx
igal ||| xxx
ARADnanna ||| xxx
sukkalmah ensi ||| xxx
mu cusuen lugal ||| xxx
numunani ||| to his seed
hebtile ||| may he put an end .
tukumbi ||| If
gunesaga ||| from the cupboard
u ubtae ||| he has removed it ,
e nigura ||| and into a storehouse
X ||| he shall bring it ,
pisanduba ||| Basket-of-tablets
kiri kabduga ||| xxx
girsuta ||| xxx
guabace ||| xxx
igal ||| xxx
mu en nanna karzida bahun ||| xxx
ana ||| For
i ||| the Divine River ,
belicu ||| his lord ,
culgi ||| Šulgi ,
danum ||| the mighty ,
X uri ||| king of Ur
u X ||| and king
enugi ||| For Ennugi
lugalani ||| his master ,
culgi ||| Šulgi ,
nita kalga ||| the mighty man ,
lugal urima ||| king of Ur
lugal kiengi kiurike ||| and king of Sumer and Akkad ,
3 la 3 guruc u 3ce ||| 3 male laborere workdays ,
tir X ||| forest Šum-bad-…
X ||| charcoal …
gamala ||| Gamala ;
ugula urama ||| foreman : Ur-amma ;
kicib lugalnir ||| under seal of Lugalnir ;
iti ezemculgi ||| month : “ Festival of Šulgi , ”
mu narua badu ||| year : “ The stele was erected . ”
lugalnir ||| Lugalnir ,
dubsar ||| scribe ,
dumu urcara ||| son of Ur-Šara ,
cadubaka ||| chief accountant .
pisanduba ||| Basket-of-tablets
gurum ak ||| xxx
girisega ||| xxx
erin sagapin ||| xxx
e nance ||| xxx
giri ureninnu ||| xxx
dumu alamu ||| xxx
igal ||| xxx
mu cacrum bahul ||| xxx
3 guruc hunga ||| 3 male laborers , hirelings ,
abi 3 ginta kubabbar ||| the labor : 3 shekel each , silver ,
cagalbi 3 ceta ||| the fodder : 3 barig barley each ,
kubabbarbi 3 gin ||| its silver : 3 shekels ,
cebi 3 gur ||| its barley : 3 gur ;
iti 3ce ||| for 3 month ,
gizibi 3 gu ||| its fodder-reed : 3 talents ,
ikunum cu bati ||| Ikunum received ;
iti ezemninazu ||| month : “ Festival of Ninazu , ”
mu ara 3kamac simurum bahul ||| year : “ For the 4 time Simurrum was destroyed . ”
3 udu niga 3kam us ||| 3 sheep , barley-fed , of 4 grade ,
3 udu niga inanna ||| 3 sheep , barley-fed , for Inanna ,
ca X X X X ||| in … ;
n mac X X ||| 3 bucks … ,
X UD X lugal X ||| …
ca urima ||| in Ur ;
3 udu niga 3 X ||| 3 sheep , barley-fed , 3 … ,
3 udu niga enki ||| 3 sheep , barley-fed , for Enki ,
3 udu niga dublamah ||| 3 sheep , barley-fed , at Dublamaḫ ,
ca eriduga ||| in Eridu ,
atu ragaba mackim ||| Atu , rider , responsible official ;
3 udu niga inanna unu ||| 3 sheep , barley-fed , for Inanna of Uruk ,
ahuni sagi mackim ||| Aḫuni , cupbearer , responsible official ;
iti u 3 la 3 bazal ||| of the month , day 3 elapsed ,
ki naluta bazi ||| from Nalu booked out ,
ca urima ||| in Ur ;
iti ezemana ||| month : “ Festival of An , ”
mu en nanna karzida bahun ||| year : “ The high-priestess of Nanna in Karzida was hired . ”
amarsuen ||| Amar-Suen ,
lugal kalga ||| strong king ,
lugal urima ||| king of Ur ,
lugal an ubda limmuba ||| king of four quarters
urculpae ||| Ur-Šulpa’e ,
dubsar ||| scribe ,
dumu urhaia ||| son of Ur-Ḫaya ,
ARADzu ||| your servant .
pisanduba ||| Basket-of-tablets
gurumak ||| inspections ,
daba ||| seized ,
girisega ensika ||| personnel of the governor ,
erin urnigar dumu ursukkal ||| troops of Ur-Nigar , son of Ur-Sukkal ,
erin urgigir dumu ginimu ||| troops of Ur-Gigir , son of Ginimu ,
cuku mucendu ||| fishermen , bird-hunters ,
euduniga girsu ||| house of fattened sheep of Girsu ,
igal ||| are here ;
mu amarsuen lugale urbilum muhul ||| year : “ Amar-Suen , the king , Urbilum destroyed . ”
